id,fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url,es_combo
1113,Farmacity,212300,212300,Ampolla Capilar Farmacity Reparación Profunda x 10 ml,Farmacity,3150.0,3150.0,True,10.0,315.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/ampolla-capilar-farmacity-reparacion-profunda-x-10-ml/p,False
1114,Farmacity,248878,248878,Cera Capilar Iyosei con Filtro UV x 50 g,Iyosei,9400.0,9400.0,True,50.0,188.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/cera-capilar-iyosei-con-filtro-uv-x-50-g/p,False
1115,Farmacity,245148,245148,Cera Capilar Get The Look x 75 g,Get The Look,7623.0,10890.0,True,75.0,101.64,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/cera-capilar-get-the-look-x-75-g/p,False
1116,Farmacity,250314,250314,Sérum Capilar Kerasys Keramide Extrame Damage x 70 ml,Kerasys,65000.0,65000.0,True,70.0,928.5714,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-capilar-kerasys-keramide-extrame-damage-x-70-ml/p,False
1117,Farmacity,219379,219379,Máscara Capilar Alta Moda é Desamarillador Intense Blonde x 300 g,Alta Moda,10783.0,10783.0,True,300.0,35.9433,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/mascara-alta-moda-e-desamarillador-x-300-g/p,False
1118,Farmacity,241726,241726,Kit Capilar Tresemmé Liso Efecto Botox + Hidratación + Protección,Tresemmé,31192.0,51986.0,True,,,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,seco_danado,https://www.farmacity.com/combo-capilar-tresemme-liso-efecto-botox-hidratacion-proteccion/p,True
1119,Farmacity,219378,219378,Máscara Capilar Alta Moda é Argan Super Oils x 300 g,Alta Moda,7273.0,7273.0,True,300.0,24.2433,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/mascara-alta-moda-e-argan-therapy-x-300-g/p,False
1120,Farmacity,226015,226015,Máscara Capilar Alta Moda é Repair & Defense x 300 g,Alta Moda,7273.0,7273.0,True,300.0,24.2433,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/mascara-capilar-alta-moda-e-repair-y-defense-x-300-g/p,False
1121,Farmacity,245033,245033,Sérum Capilar Get The Look Ácido Hialurónico x 30 ml,Get The Look,8078.0,11540.0,True,30.0,269.2667,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-capilar-get-the-look-acido-hialuronico-x-30-ml/p,False
1122,Farmacity,228733,228733,Ampolla Capilar Biferdil Caída del Cabello con Bioxidil x 10 ml,Biferdil,8800.0,8800.0,True,10.0,880.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/ampolla-capilar-biferdil-caida-del-cabello-con-bioxidil-x-10-ml/p,False
1123,Farmacity,245035,245035,Desenredante Capilar Get The Look Hidratación y Suavidad x 125 ml,Get The Look,5599.0,7999.0,True,125.0,44.792,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,seco_danado,https://www.farmacity.com/desenredante-capilar-get-the-look-hidratacion-y-suavidad-x-125-ml/p,False
1124,Farmacity,245034,245034,Óleo Capilar Get The Look Argán y Palta x 50 ml,Get The Look,5495.0,10990.0,True,50.0,109.9,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/oleo-capilar-get-the-look-argan-y-palta-x-50-ml/p,False
1125,Farmacity,247380,247380,Sellador Capilar Get The Look Antifrizz en Spray x 210 ml,Get The Look,5395.0,10790.0,True,210.0,25.6905,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/spray-sellador-antifrizz-get-the-look-x-210-ml/p,False
1126,Farmacity,250198,250198,Sérum Capilar La Puissance Extra Cell Plex Paso 6 x 55 ml,La Puissance,33900.0,33900.0,True,55.0,616.3636,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-capilar-la-puissance-extra-cell-plex-paso-6-x-55-ml/p,False
1127,Farmacity,250196,250196,Mascarilla Capilar La Puissance Extra Cell Plex Paso 3 x 250 ml,La Puissance,42600.0,42600.0,True,250.0,170.4,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/mascarilla-capilar-la-puissance-extra-cell-plex-paso-3-x-250-ml/p,False
1128,Farmacity,246481,246481,Shampoo Dove Uv Repair & Glow x 200 ml,Dove,6418.0,6418.0,True,200.0,32.09,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-dove-uv-repair-x-200-ml/p,False
1129,Farmacity,215075,215075,Shampoo Dove Regeneración + Retinol x 200 ml,Dove,5788.0,5788.0,True,200.0,28.94,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dove-regeneracion-extrema-x-200-ml/p,False
1130,Farmacity,230610,230610,Shampoo Tresemmé Liso Efecto Botox x 250 ml,Tresemmé,6091.0,6091.0,True,250.0,24.364,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-tresemme-liso-efecto-botox-x-250-ml/p,False
1131,Farmacity,247379,247379,Serum Capilar de Brillo Get The Look con Acido Glicolico y Filtro UV x 95 ml,Get The Look,7200.0,14400.0,True,95.0,75.7895,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-de-brillo-get-the-look-con-acido-glicolico-y-filtro-uv-x-95-ml/p,False
1132,Farmacity,237879,237879,Shampoo Capilatis Ortiga Concentrado Graso x 420 ml,Capilatis,7575.0,10100.0,True,420.0,18.0357,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,graso,https://www.farmacity.com/shampoo-capilatis-ortiga-concentrado-graso-x-420-ml/p,False
1133,Farmacity,237881,237881,Shampoo Capilatis Ortiga Concentrado Caspa x 420 ml,Capilatis,10800.0,10800.0,True,420.0,25.7143,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,anticaspa,https://www.farmacity.com/shampoo-capilatis-ortiga-concentrado-caspa-x-420-ml/p,False
1134,Farmacity,241008,241008,Shampoo Dove Bond Repair + Péptido x 400 ml,Dove,6453.0,10755.0,True,400.0,16.1325,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampo-dove-bond-intense-repair-x-400-ml/p,False
1135,Farmacity,215076,215076,Shampoo Dove Regeneración + Retinol x 400 ml,Dove,5812.0,9687.0,True,400.0,14.53,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dove-regeneracion-extrema-x-400-ml/p,False
1136,Farmacity,953,128825,Shampoo Dove Reconstrucción + Aminoácido x 200 ml,Dove,5788.0,5788.0,True,200.0,28.94,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dove-reconstruccion-completa-botella-x-200-ml/p,False
1137,Farmacity,224347,224347,Mascarilla Fructis Hair Food Sandia x 350 ml,Fructis,13990.0,13990.0,True,350.0,39.9714,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/tratamiento-capilar-garnier-fructis-hair-food-sandia-revitalizante-x-300-ml/p,False
1138,Farmacity,1013,101809,Mascarilla Elvive Colorvive x 300 g,Elvive,11190.0,11190.0,True,300.0,37.3,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,tratado,https://www.farmacity.com/colorvive-crema-de-tratamiento-x-300-ml/p,False
1139,Farmacity,246400,246400,Óleo Pantene Nutritivo x 95 ml,Pantene,20179.0,20179.0,True,95.0,212.4105,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/oleo-pantene-nutritivo-x-95-ml/p,False
1140,Farmacity,250357,250357,Sérum Elvive Collagen Lifter x 100 ml,Elvive,19990.0,19990.0,True,100.0,199.9,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/serum-elvive-colageno-lifter-x-100-ml/p,False
1141,Farmacity,4747,138021,Crema para Peinar Sedal Ceramidas x 300 ml,Sedal,5684.0,5684.0,True,300.0,18.9467,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-para-peinar-sedal-ceramidas-pote-x-300-ml/p,False
1142,Farmacity,230612,230612,Shampoo Dosificador Tresemmé Cauterización Reparadora x 500 ml,Tresemmé,6574.0,10114.0,True,500.0,13.148,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-dosificador-tresemme-cauterizacion-reparadora-x-500-ml/p,False
1143,Farmacity,246063,246063,Óleo Sedal Toque de Seda x 60 ml,Sedal,7914.0,9892.0,True,60.0,131.9,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/oleo-sedal-toque-de-seda-x-60-ml/p,False
1144,Farmacity,246064,246064,Sérum Sedal Toque de Seda x 100 ml,Sedal,8464.0,10580.0,True,100.0,84.64,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-sedal-toque-de-seda-x-100-ml/p,False
1145,Farmacity,245027,245027,Sérum Elvive Dream Liso x 100 ml,Elvive,19990.0,19990.0,True,100.0,199.9,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/serum-elvive-dream-liso-x-100-ml/p,False
1146,Farmacity,216503,216503,Mascarilla Herbal Essences Argan Oil Of Morocco x 300 ml,Herbal Essences,10631.0,16356.0,True,300.0,35.4367,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/mascarilla-intensiva-herbal-essences-bio-renew-argan-oil-of-morocco-x-300-ml/p,False
1147,Farmacity,216504,216504,Mascarilla Herbal Essences Bio Coconut Milk x 300 ml,Herbal Essences,16356.0,16356.0,True,300.0,54.52,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/mascarilla-intensiva-herbal-essences-bio-renew-coconut-milk-x-300-ml/p,False
1148,Farmacity,246482,246482,Óleo + Sérum Bifásico Dove UV Repair & Glow 110 ml,Dove,17803.0,17803.0,True,110.0,161.8455,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/oleo-dove-uv-repair-x-110-ml/p,False
1149,Farmacity,250192,250192,Ampolla La Puissance Nutrition x 15 ml,La Puissance,7900.0,7900.0,True,15.0,526.6667,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/ampolla-la-puissance-nutrition-x-15-ml/p,False
1150,Farmacity,230609,230609,Shampoo Tresemmé Cauterización Reparadora x 250 ml,Tresemmé,6091.0,6091.0,True,250.0,24.364,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-tresemme-cauterizacion-reparadora-x-250-ml/p,False
1151,Farmacity,248882,248882,Protector Térmico Ogx Bond Protein Repair x 385 ml,Ogx,31641.0,31641.0,True,385.0,82.1844,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/protector-termico-ogx-bond-protein-repair-x-385-ml/p,False
1152,Farmacity,242988,242988,Protector Térmico Capilatis Spray x 190 ml,Capilatis,14200.0,14200.0,True,190.0,74.7368,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/protector-termico-capilatis--spray-x-190-ml/p,False
1153,Farmacity,234031,234031,Protector Térmico Roby x 200 ml,Roby,10269.0,12836.0,True,200.0,51.345,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/protector-termicospray-roby--x-200-ml/p,False
1154,Farmacity,242989,242989,Sérum Capilatis Sellador de Puntas Plex x 60 ml,Capilatis,16200.0,16200.0,True,60.0,270.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/serum-capilatis-sellador-de-puntas-plex-x-60-ml/p,False
1155,Farmacity,250303,250303,Bruma Capilatis Ácido Hialurónico y Colágeno x 190 ml,Capilatis,14200.0,14200.0,True,190.0,74.7368,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/bruma-capilatis-acido-hialuronico-y-colageno-x-190-ml/p,False
1156,Farmacity,245036,245036,Protector Térmico Get The Look x 125 ml,Get The Look,4823.0,6890.0,True,125.0,38.584,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/protector-termico-get-the-look-x-125-ml/p,False
1157,Farmacity,249156,249156,Combo Get The Look Control Frizz y Brillo,Get The Look,16040.0,32080.0,True,,,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/combo-get-the-look-control-frizz-y-brillo/p,True
1158,Farmacity,246635,246635,Óleo Herbal Essences Argan y Aloe x 100 ml,Herbal Essences,16581.0,25509.0,True,100.0,165.81,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/oleo-herbal-essences-argan-y-aloe-x-100-ml/p,False
1159,Farmacity,239875,239875,Sérum Revitalizador Pantene Pro-V Miracles Equilibrio Raíz y Puntas x 95 ml,Pantene,23485.0,23485.0,True,95.0,247.2105,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/serum-pantene-equilibrio-x-95-ml/p,False
1160,Farmacity,250199,250199,Ampolla La Puissance Paso 5 Extra Cell Plex x 15 ml,La Puissance,9900.0,9900.0,True,15.0,660.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/ampolla-la-puissance-paso-5-extra-cell-plex-x-15-ml/p,False
1161,Farmacity,250197,250197,Spray La Puissance Extra Cell Plex Paso 4 x 100 ml,La Puissance,13900.0,13900.0,True,100.0,139.0,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/spray-la-puissance-extra-cell-plex-paso-4-x-100-ml/p,False
1162,Farmacity,208220,208220,Shampoo Nopucid Uso Diario x 200 ml,Nopucid,14880.0,14880.0,True,200.0,74.4,> Farmacia > Pediculosis > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-uso-diario-nopucid-x-200-ml/p,False
1163,Farmacity,8856,156279,Crema para Peinar Sedal Rizos Definidos x 300 ml,Sedal,5684.0,5684.0,True,300.0,18.9467,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,rizado,https://www.farmacity.com/crema-p-peinar-sedal-rizos-definidos-x-300-ml/p,False
1164,Farmacity,214145,214145,Crema de Peinar Estereocolor Macadamia,Estereocolor,1040.0,1040.0,True,,,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,tratado,https://www.farmacity.com/crema-de-peinar-estereo-color-macadamia-x-1-un/p,False
1165,Farmacity,208217,208217,Loción con Shampoo Nopucid x 65 ml,Nopucid,19409.0,19409.0,True,65.0,298.6,"> Farmacia > Pediculosis > Lociones, Enjuagues Y Emulsiones >",shampoo,estandar,general,https://www.farmacity.com/locion-con-shampoo-nopucid-x-65-ml/p,False
1166,Farmacity,825,131898,Ampollas Pantene Shot de Reconstrucción Perlas Pro-Vitaminas x 15 ml x 3 un,Pantene,7482.0,7482.0,True,15.0,498.8,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/tratamiento-capilar-pantene-pro-v-restauracion-45-ml/p,False
1167,Farmacity,221813,221813,Crema para Peinar Sedal Hialurónico y Vitamina A x 300 ml,Sedal,5684.0,5684.0,True,300.0,18.9467,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-para-peinar-sedal-acido-hialuronico-vitamina-a-x-300-ml/p,False
1168,Farmacity,226252,226252,Shampoo Nutritivo Klorane Mango x 200 ml,Klorane,29000.0,29000.0,True,200.0,145.0,> Dermocosmética > Pelo > Shampoos y Acondicionadores >,shampoo,estandar,general,https://www.farmacity.com/shampoo-klorane-mango-x-200-ml/p,False
1169,Farmacity,224730,224730,Mascarilla Intensiva Pantene Pro-V Nutrición x 270 ml,Pantene,10225.0,10225.0,True,270.0,37.8704,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,general,https://www.farmacity.com/mascarilla-intesiva-pantene-pro-v-nutricion-x-270-ml/p,False
1170,Farmacity,244369,244369,Coat Spray Tresemmé Sellado Antifrizz x 190 ml,Tresemmé,8088.0,14705.0,True,190.0,42.5684,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/spray-tresemme-blind-antifrizz-x-190-ml/p,False
1171,Farmacity,238890,238890,Acondicionador Pantene Pro-V Miracles Volumen x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-pro-v-miracles-volumen-x-400-ml/p,False
1172,Farmacity,238676,238676,Shampoo Biferdil Kids 3 en 1 x 250 ml,Biferdil,12312.0,12312.0,True,250.0,49.248,> Bebés > Higiene del Bebé > Baño Del Bebé >,shampoo,estandar,bebe,https://www.farmacity.com/shampoo-biferdil-kids-3-en-1-x-250-ml/p,False
1173,Farmacity,230608,230608,Shampoo Tresemmé Keratina AntiFrizz x 250 ml,Tresemmé,6091.0,6091.0,True,250.0,24.364,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-tresemme-keratina-antifrizz-x-250-ml/p,False
1174,Farmacity,230611,230611,Shampoo Dosificador Tresemmé Keratina AntiFrizz x 500 ml,Tresemmé,6574.0,10114.0,True,500.0,13.148,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,tratado,https://www.farmacity.com/shampoo-dosificador-tresemme-keratina-antifrizz-x-500-ml/p,False
1175,Farmacity,215038,215038,Shampoo Elvive Dream Long Liss x 400 ml,Elvive,4399.0,8799.0,True,400.0,10.9975,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-elvive-dream-long-liss-x-400-ml/p,False
1176,Farmacity,230216,230216,Sérum Concentrado Pantene Pro-V Miracles Colágeno Nutre & Revitaliza Sellador de Puntas x 90 ml Sérum Concentrado Pantene Pro-V Miracles Colágeno Nutre & Revitaliza Sellador de Puntas 90 ml,Pantene,8408.0,8408.0,True,90.0,93.4222,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,profesional,general,https://www.farmacity.com/serum-pantene-con-colageno-x-90-ml/p,False
1177,Farmacity,235654,235654,Shampoo Pantene Pro-V Miracles Detox Limpia - Purifica x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-detox-x-400-ml/p,False
1178,Farmacity,244547,244547,Crema para Peinar fortalecedora Pantene Biotinamina B3 para Cabello Quebradizo x 300 ml,Pantene,9024.0,9024.0,True,300.0,30.08,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,seco_danado,https://www.farmacity.com/crema-para-peinar-pantene-anti-caida-x-300-ml/p,False
1179,Farmacity,243702,243702,Shampoo Anticaída+Pantene Biotinamina B3 para Cabello Débil x 510 ml,Pantene,10285.0,17142.0,True,510.0,20.1667,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-anticaida-pantene-biotinamina-b3-para-cabello-debil-x-510-ml/p,False
1180,Farmacity,974,125487,Mascarilla Intensiva Pantene Pro-V Restauración x 270 ml,Pantene,10225.0,10225.0,True,270.0,37.8704,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,general,https://www.farmacity.com/tratamiento-capilar-pantene-pro-v-restauracion-x-300ml/p,False
1181,Farmacity,945,125486,Mascarilla Intensiva Pantene Pro-V Hidratación x 270 ml,Pantene,10225.0,10225.0,True,270.0,37.8704,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,profesional,seco_danado,https://www.farmacity.com/mascara-de-hidratacion-intensiva-pantene-pro-v-x-300ml/p,False
1182,Farmacity,245994,245994,Combo Pantene Mascarilla Intensiva Nutrición + Mascarilla Intensiva Restauración,Pantene,20450.0,20450.0,True,,,> Cuidado Capilar > Reparación Y Tratamiento >,tratamiento,estandar,general,https://www.farmacity.com/combo-pantene-mascarilla-intensiva-nutricion-mascarilla-intensiva-restauracion/p,True
1183,Farmacity,244540,244540,Acondicionador Pantene Colageno x 510 ml,Pantene,10285.0,17142.0,True,510.0,20.1667,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-pantene-colageno-x-510-ml/p,False
1184,Farmacity,239943,239943,Crema para Peinar Termoprotectora Pantene Pro-V Miracles Keratina Repara y Protege x 300 ml,Pantene,9024.0,9024.0,True,300.0,30.08,> Cuidado Capilar > Modelado Y Peinado >,shampoo,profesional,tratado,https://www.farmacity.com/crema-para-peinar-pantene-keratina-x-300-ml/p,False
1185,Farmacity,235661,235661,Shampoo Pantene Pro-V Miracles Equilibrio Raíz & Puntas x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-equilibrio-x-400-ml/p,False
1186,Farmacity,230220,230220,Acondicionador Pantene Pro-V Miracles Colágeno Nutritivo 200 ml,Pantene,3807.0,6345.0,True,200.0,19.035,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,profesional,general,https://www.farmacity.com/acondicionador-pantene-colageno-x-200-ml/p,False
1187,Farmacity,220338,220338,Shampoo Pantene Pro-V Solutions Restauración x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-restauracion-x-400-ml/p,False
1188,Farmacity,243703,243703,Shampoo Pantene Anti Caida x 300 ml,Pantene,6032.0,10054.0,True,300.0,20.1067,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-pantene-anti-caida-x-300-ml/p,False
1189,Farmacity,235664,235664,Shampoo Pantene Pro-V Miracles Equilibrio Raíz & Puntas 700 ml,Pantene,10040.0,16733.0,True,700.0,14.3429,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-equilibrio-x-700-ml/p,False
1190,Farmacity,244545,244545,Acondicionador Pantene Keratina x 250 ml,Pantene,6032.0,10054.0,True,250.0,24.128,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,tratado,https://www.farmacity.com/acondicionador-pantene-keratina-x-250-ml/p,False
1191,Farmacity,244541,244541,Acondicionador Pantene Colageno x 250 ml,Pantene,6032.0,10054.0,True,250.0,24.128,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-pantene-colageno-x-250-ml/p,False
1192,Farmacity,238873,238873,Shampoo Pantene Pro-V Miracles Volumen x 400 ml,Pantene,6137.0,10228.0,True,400.0,15.3425,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-volumen-x-400-ml/p,False
1193,Farmacity,9162,157033,Acondicionador Pantene 3 Minute Miracle x 170 ml,Pantene,9647.0,9647.0,True,170.0,56.7471,> Cuidado Capilar > Shampoo Y Acondicionador >,acondicionador,estandar,general,https://www.farmacity.com/acondicionador-pantene-3mm-hidratacion-extrema-x-170-ml/p,False
1194,Farmacity,247956,247956,Combo Óleo Pantene Nutritivo x 95 ml,Pantene,40357.0,40357.0,True,95.0,424.8105,> Cuidado Capilar > Reparación Y Tratamiento >,shampoo,estandar,general,https://www.farmacity.com/combo-oleo-pantene-nutritivo-x-95-ml/p,True
1195,Farmacity,238874,238874,Shampoo Pantene Pro-V Miracles Volumen x 750 ml,Pantene,16733.0,16733.0,True,750.0,22.3107,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,profesional,general,https://www.farmacity.com/shampoo-pantene-pro-v-miracles-volumen-x-750-ml/p,False
1196,Farmacity,236814,236814,Shampoo Sedal Prebióticos+Biotina x 340 ml,Sedal,5837.0,5837.0,True,340.0,17.1676,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-sedal-prebioticos-biotina-x-340-ml/p,False
1197,Farmacity,243569,243569,Crema para Peinar Sedal Luminous UV x 300 ml,Sedal,5684.0,5684.0,True,300.0,18.9467,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-para-peinar-sedal-luminous-uv-x-300-ml/p,False
1198,Farmacity,239705,239705,Crema de Peinar Sedal Liso Perfecto x 300 ml,Sedal,5684.0,5684.0,True,300.0,18.9467,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-de-peinar-sedal-liso-perfecto-x-300-ml/p,False
1199,Farmacity,236813,236813,Shampoo Sedal Prebióticos+Biotina x 190 ml,Sedal,1739.0,3478.0,True,190.0,9.1526,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-sedal-prebioticos-biotina-x-190-ml/p,False
1200,Farmacity,215467,215467,Shampoo Head & Shoulders Aceite de Coco x 180 ml,Head And Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shouders-hidratacion-con-aceite-de-coco-x-180-ml/p,False
1201,Farmacity,219597,219597,Shampoo Head & Shoulders Manzana Fresh x 180 ml,Head And Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-shoulders-manzana-fresh-x-180-ml/p,False
1202,Farmacity,221688,221688,Shampoo Head & Shoulders Crece Fuerte desde la Raíz x 180 ml,Head And Shoulders,4701.0,7233.0,True,180.0,26.1167,> Cuidado Capilar > Shampoo Y Acondicionador >,shampoo,estandar,general,https://www.farmacity.com/shampoo-head-y-shoulders-crece-fuerte-desde-la-raiz-x-180-ml/p,False
1203,Farmacity,239710,239710,Crema para Peinar Fructis Hair Food Manteca de Cacao x 250 ml,Fructis,8990.0,8990.0,True,250.0,35.96,> Cuidado Capilar > Modelado Y Peinado >,shampoo,estandar,general,https://www.farmacity.com/crema-para-peinar-garnier-fructis-hair-food-manteca-de-cacao-x-250-ml/p,False
1204,Farmacity,243910,243910,Crema para Peinar Fructis Probióticos Fuerza x 250 ml,Fructis,7490.0,7490.0,True,250.0,29.96,> Cuidado Capilar > Modelado Y Peinado >,shampoo,profesional,general,https://www.farmacity.com/crema-para-peinar-fructis-probioticos-fuerza-x-250-ml/p,False
